Date,Open,High,Low,Close
2020-04-24,158.0,158.0,155.17999267578125,156.35000610351562
2020-04-27,157.55999755859375,159.5,157.4600067138672,158.5
2020-04-28,159.52999877929688,159.5500030517578,155.86000061035156,155.86000061035156
2020-04-29,159.0,159.94000244140625,157.25,157.25
2020-04-30,156.3699951171875,158.11500549316406,154.55499267578125,155.6199951171875
2020-05-01,153.69000244140625,153.91000366210938,147.0800018310547,148.99000549316406
2020-05-04,154.25999450683594,159.9199981689453,153.25999450683594,158.52999877929688
2020-05-05,155.52999877929688,157.51499938964844,154.26499938964844,156.0399932861328
2020-05-06,158.3300018310547,158.83999633789062,155.49000549316406,155.6999969482422
2020-05-07,157.88999938964844,157.91000366210938,155.4600067138672,157.27999877929688
2020-05-08,158.3300018310547,160.60000610351562,158.22999572753906,159.8699951171875
2020-05-11,158.7100067138672,161.1699981689453,158.1999969482422,160.0500030517578
2020-05-12,160.13999938964844,160.19000244140625,156.8800048828125,156.91000366210938
2020-05-13,158.22999572753906,158.33999633789062,153.43499755859375,154.75999450683594
2020-05-14,151.1999969482422,154.97999572753906,150.97000122070312,154.80999755859375
2020-05-15,157.52000427246094,158.6699981689453,156.08999633789062,157.38999938964844
2020-05-18,161.3800048828125,164.3000030517578,161.1699981689453,162.75999450683594
2020-05-19,159.77000427246094,161.3699951171875,158.13999938964844,158.25
2020-05-20,159.97000122070312,160.52000427246094,158.02000427246094,158.7899932861328
2020-05-21,160.86000061035156,160.8699951171875,157.8249969482422,158.75999450683594
2020-05-22,159.52999877929688,160.88099670410156,158.86000061035156,160.47999572753906
2020-05-26,164.0800018310547,164.42999267578125,162.4600067138672,162.77999877929688
2020-05-27,164.94000244140625,164.99000549316406,161.1199951171875,163.3699951171875
2020-05-28,164.8000030517578,169.38999938964844,164.3000030517578,166.69000244140625
2020-05-29,169.99000549316406,170.0800018310547,167.08999633789062,168.7100067138672
2020-06-01,168.47999572753906,170.4199981689453,168.4499969482422,169.4499969482422
2020-06-02,169.41000366210938,171.3699951171875,169.41000366210938,171.2100067138672
2020-06-03,174.13999938964844,176.9600067138672,173.9499969482422,176.19000244140625
2020-06-04,174.10000610351562,176.1999969482422,173.9499969482422,173.99000549316406
2020-06-05,173.3000030517578,174.22000122070312,170.3800048828125,170.85000610351562
2020-06-08,171.3300018310547,172.9499969482422,169.77000427246094,172.60000610351562
2020-06-09,172.0399932861328,175.3300018310547,171.75,174.50999450683594
2020-06-10,175.8000030517578,176.97999572753906,174.5399932861328,175.67999267578125
2020-06-11,169.36000061035156,170.97999572753906,164.27999877929688,165.2899932861328
2020-06-12,170.17999267578125,170.50999450683594,165.0,167.88999938964844
2020-06-15,164.74000549316406,169.91000366210938,164.22999572753906,169.6999969482422
2020-06-16,173.2899932861328,173.2899932861328,168.58999633789062,169.69000244140625
2020-06-17,168.91000366210938,170.83999633789062,168.33999633789062,169.80999755859375
2020-06-18,168.3699951171875,169.6300048828125,167.24000549316406,168.5800018310547
2020-06-19,168.27000427246094,169.86000061035156,167.75,168.2100067138672
2020-06-22,172.72000122070312,172.72000122070312,170.58999633789062,171.4499969482422
2020-06-23,174.8300018310547,175.61000061035156,173.02999877929688,173.0500030517578
2020-06-24,170.60000610351562,171.52000427246094,167.5,168.69000244140625
2020-06-25,167.77999877929688,170.1699981689453,166.3300018310547,170.08999633789062
2020-06-26,172.1699981689453,172.4250030517578,168.91000366210938,169.6199951171875
2020-06-29,171.1699981689453,171.76699829101562,169.11000061035156,170.97999572753906
2020-06-30,168.5,171.9499969482422,168.08999633789062,171.00999450683594
2020-07-01,169.66000366210938,172.77000427246094,168.7899932861328,171.94000244140625
2020-07-02,173.92999267578125,174.82000732421875,171.97999572753906,172.16000366210938
2020-07-06,175.8000030517578,177.22000122070312,175.17999267578125,176.00999450683594
2020-07-07,176.44000244140625,176.75,173.1999969482422,173.50999450683594
2020-07-08,175.5800018310547,176.60000610351562,174.02000427246094,175.91000366210938
2020-07-09,177.1999969482422,177.6300048828125,174.47999572753906,177.55999755859375
2020-07-10,178.22000122070312,179.3000030517578,176.58999633789062,179.0
2020-07-13,179.5,180.35000610351562,175.8699951171875,176.3300018310547
2020-07-14,174.27000427246094,178.1699981689453,174.22000122070312,178.10000610351562
2020-07-15,179.11000061035156,180.41799926757812,178.1999969482422,179.0
2020-07-16,177.16000366210938,177.97999572753906,176.4600067138672,177.38999938964844
2020-07-17,177.24000549316406,177.68699645996094,175.49000549316406,177.55999755859375
2020-07-20,178.3000030517578,181.4149932861328,178.00999450683594,180.7899932861328
2020-07-21,182.25999450683594,183.0500030517578,180.49000549316406,180.85000610351562
2020-07-22,182.67999267578125,183.5,181.3300018310547,183.02999877929688
2020-07-23,184.0,185.36000061035156,181.75999450683594,182.17999267578125
2020-07-24,179.63999938964844,180.41000366210938,178.3000030517578,179.19000244140625
2020-07-27,181.3300018310547,182.67999267578125,179.0050048828125,179.92999267578125
2020-07-28,179.0,180.1649932861328,178.44000244140625,178.88999938964844
2020-07-29,180.50999450683594,182.39999389648438,179.91000366210938,182.1999969482422
2020-07-30,178.27999877929688,181.52999877929688,178.02999877929688,181.02000427246094
2020-07-31,180.99000549316406,181.8300018310547,178.0500030517578,181.6999969482422
2020-08-03,181.55999755859375,189.25999450683594,180.33999633789062,186.4499969482422
2020-08-04,182.52999877929688,187.0850067138672,182.2100067138672,185.50999450683594
2020-08-05,188.0,188.85000610351562,186.19000244140625,186.72999572753906
2020-08-06,185.74000549316406,187.41000366210938,185.13999938964844,186.63999938964844
2020-08-07,186.5399932861328,187.27999877929688,184.47999572753906,185.9499969482422
2020-08-10,183.8800048828125,184.8300018310547,182.77999877929688,184.25
2020-08-11,187.8000030517578,189.2050018310547,185.32000732421875,185.49000549316406
2020-08-12,191.05999755859375,193.8300018310547,190.6199951171875,192.6300048828125
2020-08-13,193.7100067138672,196.52999877929688,193.5,194.32000732421875
2020-08-14,194.80999755859375,195.41000366210938,193.1999969482422,194.3000030517578
2020-08-17,195.8699951171875,198.5500030517578,195.80999755859375,197.19000244140625
2020-08-18,199.0,199.6199951171875,196.1300048828125,196.3000030517578
2020-08-19,197.10000610351562,197.10000610351562,194.42999267578125,194.7100067138672
2020-08-20,192.4600067138672,195.44000244140625,192.1820068359375,195.02000427246094
2020-08-21,191.6199951171875,194.6199951171875,191.5399932861328,193.80999755859375
2020-08-24,197.3800048828125,197.3800048828125,194.9669952392578,195.42999267578125
2020-08-25,198.27000427246094,198.2949981689453,195.47000122070312,197.30999755859375
2020-08-26,196.05999755859375,199.97000122070312,196.0,199.2899932861328
2020-08-27,198.4600067138672,198.5500030517578,194.30999755859375,195.50999450683594
2020-08-28,196.11000061035156,196.7100067138672,195.2449951171875,196.3000030517578
2020-08-31,195.67999267578125,196.17999267578125,194.27999877929688,194.75
2020-09-01,194.22999572753906,195.66000366210938,193.55999755859375,195.57000732421875
2020-09-02,197.5500030517578,197.5500030517578,195.00999450683594,196.69000244140625
2020-09-03,196.10000610351562,196.10000610351562,190.0,190.97000122070312
2020-09-04,191.9499969482422,192.9600067138672,187.13999938964844,191.74000549316406
2020-09-08,186.5399932861328,190.58999633789062,185.83999633789062,185.83999633789062
2020-09-09,189.02000427246094,191.7899932861328,188.67999267578125,189.4199981689453
2020-09-10,190.0,191.197998046875,187.52999877929688,187.86000061035156
2020-09-11,190.6999969482422,192.25,189.61000061035156,191.72000122070312
2020-09-14,191.7899932861328,193.02000427246094,191.02000427246094,191.99000549316406
2020-09-15,194.47000122070312,194.75999450683594,191.27499389648438,191.5800018310547
2020-09-16,192.02999877929688,192.4199981689453,188.47000122070312,188.85000610351562
2020-09-17,187.91000366210938,190.92999267578125,187.74000549316406,190.13999938964844
2020-09-18,188.6699981689453,189.75999450683594,186.6999969482422,187.9199981689453
2020-09-21,183.89999389648438,184.4199981689453,180.66000366210938,184.10000610351562
2020-09-22,183.0500030517578,183.8800048828125,181.9739990234375,183.3000030517578
2020-09-23,183.44000244140625,184.17999267578125,181.2899932861328,181.5800018310547
2020-09-24,182.00999450683594,184.75999450683594,180.8000030517578,182.8300018310547
2020-09-25,179.25,182.07000732421875,178.94000244140625,181.25
2020-09-28,183.86000061035156,184.07000732421875,182.94000244140625,183.27999877929688
2020-09-29,183.6300048828125,184.27000427246094,182.10000610351562,182.35000610351562
2020-09-30,182.85000610351562,185.19500732421875,182.35000610351562,184.08999633789062
2020-10-01,184.49000549316406,185.0800018310547,182.9199981689453,184.60000610351562
2020-10-02,180.58999633789062,182.46499633789062,180.55499267578125,180.8699951171875
2020-10-05,181.25,182.75,180.63999938964844,182.6300048828125
2020-10-06,181.2899932861328,181.49000549316406,176.02999877929688,176.49000549316406
2020-10-07,180.5399932861328,184.61000061035156,180.47999572753906,183.39999389648438
2020-10-08,182.27999877929688,182.8300018310547,180.97000122070312,181.32000732421875
2020-10-09,181.7899932861328,183.39999389648438,181.22000122070312,182.83999633789062
2020-10-12,184.74000549316406,185.58999633789062,184.1199951171875,184.89999389648438
2020-10-13,185.8000030517578,185.8000030517578,183.50999450683594,184.19000244140625
2020-10-14,185.99000549316406,186.86000061035156,183.88499450683594,185.75999450683594
2020-10-15,181.74000549316406,188.6199951171875,181.72999572753906,187.7100067138672
2020-10-16,191.05999755859375,194.32000732421875,190.8800048828125,192.52000427246094
2020-10-19,192.52999877929688,193.0,188.82000732421875,189.3699951171875
2020-10-20,192.33999633789062,194.3699951171875,191.9199981689453,192.5399932861328
2020-10-21,189.77999877929688,192.08999633789062,189.3300018310547,189.92999267578125
2020-10-22,189.1999969482422,191.7899932861328,188.66000366210938,190.10000610351562
2020-10-23,190.50999450683594,190.9600067138672,188.49000549316406,189.97000122070312
2020-10-26,186.05999755859375,186.64999389648438,184.38999938964844,185.4199981689453
2020-10-27,186.7100067138672,186.7100067138672,184.8300018310547,185.33999633789062
2020-10-28,179.1199951171875,180.55999755859375,177.0,177.1199951171875
2020-10-29,177.10000610351562,179.84500122070312,176.28700256347656,178.57000732421875
2020-10-30,178.41000366210938,179.3000030517578,176.7100067138672,178.4199981689453
2020-11-02,180.6999969482422,183.77999877929688,180.69000244140625,183.17999267578125
2020-11-03,192.99000549316406,198.1999969482422,191.65499877929688,196.00999450683594
2020-11-04,202.10000610351562,203.2899932861328,199.6999969482422,202.1999969482422
2020-11-05,204.17999267578125,207.25999450683594,203.4499969482422,207.08999633789062
2020-11-06,207.0,208.94000244140625,206.5,208.0
2020-11-09,212.6999969482422,213.47999572753906,205.3699951171875,205.8000030517578
2020-11-10,203.4600067138672,205.58999633789062,202.35000610351562,204.60000610351562
2020-11-11,207.82000732421875,210.05999755859375,207.82000732421875,209.27000427246094
2020-11-12,208.85000610351562,209.1999969482422,204.0399932861328,205.47999572753906
2020-11-13,208.05999755859375,208.50999450683594,205.5,206.69000244140625
2020-11-16,208.5,208.9199981689453,205.6999969482422,207.6699981689453
2020-11-17,210.7100067138672,212.00999450683594,209.61000061035156,210.35000610351562
2020-11-18,214.50999450683594,215.47999572753906,212.7899932861328,214.02999877929688
2020-11-19,212.4600067138672,214.1699981689453,211.89999389648438,214.1699981689453
2020-11-20,211.9199981689453,212.75,209.02999877929688,209.74000549316406
2020-11-23,210.64999389648438,211.19000244140625,207.89199829101562,209.9600067138672
2020-11-24,210.0,211.6199951171875,208.64999389648438,210.3000030517578
2020-11-25,211.27999877929688,213.0800018310547,210.8300018310547,212.38999938964844
2020-11-27,212.74000549316406,213.6699981689453,212.61000061035156,212.74000549316406
2020-11-30,214.55999755859375,214.55999755859375,210.6999969482422,211.11000061035156
2020-12-01,212.58999633789062,214.9499969482422,212.33999633789062,214.38999938964844
2020-12-02,213.57000732421875,215.19000244140625,212.25999450683594,214.77000427246094
2020-12-03,215.39999389648438,216.5,214.6999969482422,215.35000610351562
2020-12-04,212.1999969482422,212.75999450683594,209.8489990234375,210.33999633789062
2020-12-07,209.80999755859375,211.89500427246094,209.47000122070312,210.66000366210938
2020-12-08,210.52000427246094,215.94000244140625,210.5,214.0
2020-12-09,216.67999267578125,217.49000549316406,213.55999755859375,214.9499969482422
2020-12-10,213.42999267578125,215.1649932861328,212.22500610351562,213.92999267578125
2020-12-11,213.07000732421875,215.3699951171875,212.8000030517578,214.88999938964844
2020-12-14,217.35000610351562,218.72000122070312,215.7899932861328,216.39999389648438
2020-12-15,220.24000549316406,222.0500030517578,219.5,221.02999877929688
2020-12-16,223.61000061035156,223.6300048828125,221.52999877929688,222.19000244140625
2020-12-17,223.72000122070312,225.8800048828125,223.24000549316406,223.72999572753906
2020-12-18,226.02000427246094,226.36000061035156,224.5399932861328,225.72999572753906
2020-12-21,220.9600067138672,225.2899932861328,219.94000244140625,224.63999938964844
2020-12-22,225.47999572753906,229.0,224.8000030517578,227.5399932861328
2020-12-23,228.17999267578125,228.9199981689453,224.94000244140625,225.33999633789062
2020-12-24,225.00999450683594,226.0,223.77999877929688,225.52999877929688
2020-12-28,229.44000244140625,229.6649932861328,227.6300048828125,228.61000061035156
2020-12-29,233.66000366210938,233.66000366210938,229.41000366210938,229.63999938964844
2020-12-30,233.00999450683594,233.38999938964844,228.6959991455078,229.69000244140625
2020-12-31,229.02000427246094,230.10000610351562,227.0399932861328,229.52000427246094
2021-01-04,231.66000366210938,232.30999755859375,225.91000366210938,227.00999450683594
2021-01-05,226.02000427246094,228.17999267578125,225.5,226.0800018310547
2021-01-06,221.3300018310547,223.74000549316406,221.1199951171875,221.75
2021-01-07,221.00999450683594,222.38999938964844,220.125,222.10000610351562
2021-01-08,219.58999633789062,220.85000610351562,216.55999755859375,217.97000122070312
2021-01-11,215.52000427246094,219.6999969482422,215.21600341796875,217.9600067138672
2021-01-12,216.60000610351562,219.33999633789062,215.92999267578125,217.9600067138672
2021-01-13,220.3800048828125,221.94000244140625,219.27999877929688,221.69000244140625
2021-01-14,219.5399932861328,220.6699981689453,215.25,216.16000366210938
2021-01-15,214.82000732421875,215.13999938964844,209.75999450683594,210.07000732421875
2021-01-19,211.49000549316406,211.49000549316406,208.41000366210938,210.42999267578125
2021-01-20,211.52000427246094,214.0850067138672,211.22999572753906,213.64999389648438
2021-01-21,213.41000366210938,217.1199951171875,213.0,216.13999938964844
2021-01-22,213.80999755859375,214.4949951171875,210.7899932861328,212.07000732421875
2021-01-25,211.6300048828125,211.9199981689453,208.6699981689453,210.16000366210938
2021-01-26,211.0800018310547,211.64999389648438,208.30999755859375,208.5
2021-01-27,206.52000427246094,209.3300018310547,203.8000030517578,207.25
2021-01-28,208.19000244140625,208.7899932861328,206.47000122070312,206.97999572753906
2021-01-29,209.5,210.20599365234375,206.9600067138672,208.17999267578125
2021-02-01,212.49000549316406,217.72000122070312,211.8000030517578,216.99000549316406
2021-02-02,211.08999633789062,212.88999938964844,204.72000122070312,207.7899932861328
2021-02-03,201.69000244140625,201.8350067138672,194.24000549316406,200.0
2021-02-04,200.0800018310547,204.0800018310547,200.0,201.3300018310547
2021-02-05,203.8699951171875,204.08999633789062,201.69000244140625,202.67999267578125
2021-02-08,207.5,209.00999450683594,206.61000061035156,208.67999267578125
2021-02-09,208.36000061035156,209.5500030517578,207.88999938964844,209.17999267578125
2021-02-10,208.75,209.0399932861328,206.49000549316406,207.14999389648438
2021-02-11,205.4499969482422,205.82000732421875,203.60000610351562,204.92999267578125
2021-02-12,204.02999877929688,205.83700561523438,203.42999267578125,205.35000610351562
2021-02-16,203.47999572753906,203.66000366210938,201.55999755859375,201.97000122070312
2021-02-17,198.25999450683594,200.52000427246094,198.00999450683594,199.92999267578125
2021-02-18,199.08999633789062,199.94000244140625,197.4600067138672,199.4499969482422
2021-02-19,199.1699981689453,199.3820037841797,198.0,198.2899932861328
2021-02-22,195.8800048828125,198.66000366210938,195.32000732421875,196.72000122070312
2021-02-23,194.6699981689453,197.5399932861328,192.18099975585938,196.80999755859375
2021-02-24,195.27999877929688,197.47999572753906,194.14999389648438,196.41000366210938
2021-02-25,196.1999969482422,197.1699981689453,193.44000244140625,194.8300018310547
2021-02-26,196.39999389648438,198.47000122070312,194.9600067138672,197.3800048828125
2021-03-01,195.0,198.56500244140625,194.8000030517578,197.6999969482422
2021-03-02,196.75999450683594,198.0500030517578,195.30999755859375,196.47999572753906
2021-03-03,192.66000366210938,195.02999877929688,190.89999389648438,191.4499969482422
2021-03-04,189.4499969482422,191.05999755859375,185.1199951171875,187.77999877929688
2021-03-05,189.42999267578125,189.42999267578125,183.82000732421875,188.89999389648438
2021-03-08,188.1699981689453,191.92999267578125,187.71400451660156,188.52000427246094
2021-03-09,192.9600067138672,194.947998046875,192.7449951171875,193.02999877929688
2021-03-10,194.42999267578125,194.42999267578125,191.8000030517578,191.8300018310547
2021-03-11,197.9199981689453,197.9199981689453,195.50999450683594,196.82000732421875
2021-03-12,193.89999389648438,196.14999389648438,192.77999877929688,195.80999755859375
2021-03-15,195.24000549316406,195.77999877929688,193.89999389648438,195.6300048828125
2021-03-16,197.22000122070312,197.3300018310547,194.48500061035156,196.6199951171875
2021-03-17,195.39999389648438,197.8800048828125,194.36000061035156,197.5399932861328
2021-03-18,194.25999450683594,195.6199951171875,193.4499969482422,194.64999389648438
2021-03-19,196.38999938964844,197.25999450683594,193.4499969482422,197.05999755859375
2021-03-22,201.80999755859375,209.41000366210938,201.3000030517578,208.05999755859375
2021-03-23,206.63999938964844,206.85000610351562,202.27000427246094,202.82000732421875
2021-03-24,201.05999755859375,202.2899932861328,199.26499938964844,200.35000610351562
2021-03-25,199.2899932861328,204.27999877929688,199.1300048828125,203.9499969482422
2021-03-26,203.11000061035156,204.8000030517578,201.5399932861328,204.25999450683594
2021-03-29,203.72000122070312,205.5,202.8699951171875,204.42999267578125
2021-03-30,203.47999572753906,208.9499969482422,203.27000427246094,208.77000427246094
2021-03-31,209.0,210.3699951171875,208.61000061035156,209.27999877929688
2021-04-01,209.97999572753906,211.3800048828125,207.55999755859375,208.0399932861328
2021-04-05,210.3000030517578,214.52999877929688,209.60000610351562,213.52000427246094
2021-04-06,208.97000122070312,210.41000366210938,208.3249969482422,209.19000244140625
2021-04-07,207.67999267578125,210.17999267578125,207.30999755859375,208.8000030517578
2021-04-08,208.6300048828125,209.9550018310547,207.99099731445312,209.1699981689453
2021-04-09,207.74000549316406,209.74000549316406,206.5399932861328,209.1999969482422
2021-04-12,209.1699981689453,212.4199981689453,208.22999572753906,211.97999572753906
2021-04-13,210.35000610351562,211.49000549316406,209.60000610351562,210.1999969482422
2021-04-14,211.64999389648438,211.64999389648438,206.86000061035156,207.4199981689453
2021-04-15,211.02999877929688,212.0,208.94000244140625,210.9499969482422
2021-04-16,210.9499969482422,212.63999938964844,210.5500030517578,212.0
2021-04-19,212.6300048828125,212.72999572753906,210.5749969482422,212.1999969482422
2021-04-20,209.0,210.00999450683594,207.4199981689453,209.85000610351562
2021-04-21,209.3300018310547,215.2100067138672,209.16000366210938,214.75
2021-04-22,214.3300018310547,214.3699951171875,212.16400146484375,213.0800018310547
2021-04-23,214.13999938964844,215.97999572753906,213.6699981689453,215.89999389648438
2021-04-26,216.9499969482422,218.22500610351562,216.02999877929688,218.0500030517578
2021-04-27,218.50999450683594,219.69000244140625,217.97000122070312,218.9499969482422
2021-04-28,217.5500030517578,218.94000244140625,217.00999450683594,217.5800018310547
2021-04-29,216.92999267578125,217.27000427246094,214.72000122070312,216.4499969482422
2021-04-30,215.38999938964844,215.82000732421875,213.00999450683594,213.38999938964844
2021-05-03,219.3699951171875,220.9600067138672,217.97999572753906,217.97999572753906
2021-05-04,208.8000030517578,209.4499969482422,200.85000610351562,202.97999572753906
2021-05-05,205.72999572753906,205.85000610351562,201.61000061035156,203.25
2021-05-06,201.25,202.14999389648438,198.9499969482422,200.11000061035156
2021-05-07,198.89999389648438,201.66000366210938,197.99000549316406,200.5
2021-05-10,199.44000244140625,201.39999389648438,198.80999755859375,199.55999755859375
2021-05-11,196.75,198.8300018310547,195.7899932861328,197.8800048828125
2021-05-12,198.0399932861328,199.55999755859375,195.4600067138672,195.57000732421875
2021-05-13,197.8300018310547,198.50799560546875,195.33999633789062,197.24000549316406
2021-05-14,198.74000549316406,199.52999877929688,197.9199981689453,198.64999389648438
2021-05-17,199.5800018310547,201.72000122070312,199.25,201.64999389648438
2021-05-18,202.94000244140625,204.7899932861328,202.6999969482422,203.5800018310547
2021-05-19,200.69000244140625,203.02000427246094,200.5399932861328,202.75
2021-05-20,206.0,208.38999938964844,205.6999969482422,208.10000610351562
2021-05-21,211.07000732421875,211.80999755859375,210.27000427246094,211.22999572753906
2021-05-24,211.5,212.94000244140625,211.38999938964844,212.22000122070312
2021-05-25,212.25,213.82000732421875,211.9199981689453,213.00999450683594
2021-05-26,212.3699951171875,213.38999938964844,211.6199951171875,212.52000427246094
2021-05-27,211.86000061035156,213.69000244140625,209.9199981689453,210.0
2021-05-28,209.97999572753906,211.58999633789062,209.36000061035156,210.91000366210938
2021-06-01,213.2100067138672,213.22000122070312,211.00999450683594,212.6999969482422
2021-06-02,212.36000061035156,214.47000122070312,212.10000610351562,214.41000366210938
2021-06-03,214.41000366210938,216.2550048828125,213.77999877929688,215.42999267578125
2021-06-04,217.25,218.13999938964844,216.22999572753906,216.8800048828125
2021-06-07,218.80999755859375,220.05499267578125,218.4499969482422,219.3699951171875
2021-06-08,220.77000427246094,221.45599365234375,217.57000732421875,218.82000732421875
2021-06-09,214.6999969482422,216.77000427246094,212.17999267578125,212.17999267578125
2021-06-10,212.39999389648438,213.24000549316406,210.92999267578125,211.64999389648438
2021-06-11,211.0,211.33999633789062,209.9499969482422,211.30999755859375
2021-06-14,203.72000122070312,205.77000427246094,202.53500366210938,205.27999877929688
2021-06-15,204.24000549316406,204.8000030517578,203.13299560546875,204.5
2021-06-16,202.88999938964844,203.52000427246094,201.3300018310547,202.75
2021-06-17,197.58999633789062,202.24000549316406,197.3300018310547,200.9199981689453
2021-06-18,200.4600067138672,200.80999755859375,199.75,200.08999633789062
2021-06-21,201.50999450683594,203.1300048828125,201.0,202.17999267578125
2021-06-22,202.0800018310547,202.0800018310547,200.25,201.49000549316406
2021-06-23,201.0800018310547,201.0800018310547,199.6300048828125,200.11000061035156
2021-06-24,201.77999877929688,203.72000122070312,201.4199981689453,203.27999877929688
2021-06-25,204.0500030517578,204.89999389648438,202.5500030517578,204.22000122070312
2021-06-28,205.07000732421875,206.0749969482422,204.39999389648438,205.4199981689453
2021-06-29,206.99000549316406,207.4499969482422,206.13999938964844,206.8699951171875
2021-06-30,206.35000610351562,206.92999267578125,205.22999572753906,206.0500030517578
2021-07-01,204.80999755859375,205.0500030517578,203.0500030517578,203.55999755859375
2021-07-02,204.72999572753906,207.66000366210938,203.8699951171875,206.7899932861328
2021-07-06,206.7899932861328,207.00599670410156,205.0399932861328,205.86000061035156
2021-07-07,206.9600067138672,207.5749969482422,204.8000030517578,207.02999877929688
2021-07-08,204.8300018310547,207.25900268554688,203.8000030517578,205.66000366210938
2021-07-09,208.47999572753906,209.3800048828125,207.5800018310547,209.0800018310547
2021-07-12,210.6199951171875,210.6199951171875,209.19000244140625,209.5800018310547
2021-07-13,208.92999267578125,209.8800048828125,208.7899932861328,209.66000366210938
2021-07-14,210.00999450683594,210.77999877929688,209.72999572753906,210.32000732421875
2021-07-15,206.83999633789062,207.30999755859375,204.36000061035156,206.83999633789062
2021-07-16,207.11000061035156,211.22000122070312,206.02000427246094,206.88999938964844
2021-07-19,204.39999389648438,205.31199645996094,203.25,204.11000061035156
2021-07-20,202.47999572753906,204.25,201.92999267578125,204.13999938964844
2021-07-21,205.14999389648438,206.6300048828125,204.80999755859375,205.61000061035156
2021-07-22,206.75,207.2100067138672,205.61000061035156,207.2100067138672
2021-07-23,209.80999755859375,212.4499969482422,209.42999267578125,212.11000061035156
2021-07-26,211.16000366210938,212.0399932861328,210.89999389648438,211.99000549316406
2021-07-27,212.2100067138672,212.2100067138672,210.14999389648438,211.38999938964844
2021-07-28,210.64999389648438,212.8000030517578,210.1699981689453,212.24000549316406
2021-07-29,214.07000732421875,216.4199981689453,213.82000732421875,216.24000549316406
2021-07-30,218.0,219.4499969482422,217.80999755859375,218.2899932861328
2021-08-02,216.83999633789062,217.17999267578125,211.64999389648438,212.14999389648438
2021-08-03,211.64999389648438,211.97999572753906,208.02999877929688,211.3000030517578
2021-08-04,212.85000610351562,213.3000030517578,210.5,211.74000549316406
2021-08-05,216.5500030517578,219.52999877929688,216.13999938964844,219.4199981689453
2021-08-06,220.42999267578125,220.9499969482422,219.27999877929688,219.4600067138672
2021-08-09,221.0,222.93499755859375,220.92999267578125,222.1199951171875
2021-08-10,222.58999633789062,222.75999450683594,220.89999389648438,221.1999969482422
2021-08-11,223.5399932861328,224.27000427246094,222.55999755859375,224.0399932861328
2021-08-12,224.10000610351562,224.10000610351562,222.7550048828125,223.25
2021-08-13,225.6300048828125,227.47999572753906,225.58999633789062,225.8800048828125
2021-08-16,225.49000549316406,226.17100524902344,223.6999969482422,225.8699951171875
2021-08-17,222.8300018310547,223.25999450683594,218.5850067138672,219.25
2021-08-18,219.7899932861328,220.38999938964844,218.35000610351562,218.35000610351562
2021-08-19,211.97999572753906,214.0500030517578,211.7899932861328,213.16000366210938
2021-08-20,211.0,214.25,210.83999633789062,214.1199951171875
2021-08-23,213.85000610351562,217.32000732421875,213.60000610351562,217.13999938964844
2021-08-24,215.0,217.74000549316406,214.61000061035156,215.08999633789062
2021-08-25,216.5399932861328,218.76499938964844,216.3000030517578,217.97999572753906
2021-08-26,215.6300048828125,216.66000366210938,214.44000244140625,214.63999938964844
2021-08-27,214.6199951171875,217.33999633789062,214.6199951171875,216.32000732421875
2021-08-30,216.64999389648438,218.8800048828125,215.82000732421875,217.58999633789062
2021-08-31,216.91000366210938,217.66000366210938,215.77000427246094,217.39999389648438
2021-09-01,217.52999877929688,219.27999877929688,217.27999877929688,217.47000122070312
2021-09-02,219.9600067138672,220.63999938964844,219.0399932861328,219.52000427246094
2021-09-03,219.32000732421875,219.66000366210938,218.27999877929688,218.77999877929688
2021-09-07,220.36000061035156,220.67999267578125,218.8300018310547,220.52999877929688
2021-09-08,219.47999572753906,220.42999267578125,219.00999450683594,219.33999633789062
2021-09-09,223.5399932861328,223.5800018310547,219.3800048828125,219.5500030517578
2021-09-10,222.6699981689453,222.82000732421875,219.0399932861328,219.10000610351562
2021-09-13,220.63999938964844,220.63999938964844,216.9600067138672,219.2899932861328
2021-09-14,221.72000122070312,223.2100067138672,220.58999633789062,220.77999877929688
2021-09-15,221.63999938964844,222.0,219.1199951171875,221.47999572753906
2021-09-16,221.82000732421875,222.3800048828125,218.3000030517578,218.86000061035156
2021-09-17,218.50999450683594,218.52000427246094,215.60000610351562,216.38999938964844
2021-09-20,212.4499969482422,213.77999877929688,211.67999267578125,213.1699981689453
2021-09-21,214.77999877929688,215.5800018310547,214.02000427246094,214.7100067138672
2021-09-22,214.57000732421875,216.75999450683594,213.8800048828125,215.83999633789062
2021-09-23,217.19000244140625,217.88999938964844,215.8800048828125,217.1199951171875
2021-09-24,215.74000549316406,217.61000061035156,215.74000549316406,217.4600067138672
2021-09-27,215.85000610351562,217.58999633789062,214.36000061035156,216.5500030517578
2021-09-28,215.1199951171875,215.1199951171875,210.50999450683594,211.30999755859375
2021-09-29,212.4199981689453,212.4600067138672,209.3000030517578,209.3800048828125
2021-09-30,208.27999877929688,210.47000122070312,207.77999877929688,209.1199951171875
2021-10-01,209.8300018310547,210.47000122070312,207.58999633789062,209.19000244140625
2021-10-04,207.83999633789062,208.25999450683594,205.69000244140625,207.24000549316406
2021-10-05,206.72000122070312,211.2899932861328,206.3300018310547,209.7100067138672
2021-10-06,206.14999389648438,208.05999755859375,206.0,207.5800018310547
2021-10-07,209.47000122070312,212.47000122070312,209.33999633789062,211.22000122070312
